ID_FILA,ID_EVENTO,CAMPO,FLUIDO,PAD_HIJO,HIJO,ETAPA_HIJO,PADRE,D3D,D2D,DZ,AZ,#_BARRERAS,LINEAMIENTO,WHP_i,ESTADO
29008,Pozo 405-Pozo 12-33,Campo F,OIL,PAD-60,Pozo 405,33,Pozo 12,1155.4127236411,1155.04932563199,28.9761506900249,7.94158448226076,0,NO,65.7,Abierto
29009,Pozo 376-Pozo 270-23,Campo F,OIL,PAD-64,Pozo 376,23,Pozo 270,1096.4309724356199,1092.38462370273,94.1101015510871,332.562122433087,0,NO,65.7,Abierto
29010,Pozo 240-Pozo 226-13,Campo F,OIL,PAD-73,Pozo 240,13,Pozo 226,983.463828565366,982.7769402926319,36.750343202475,225.07855200172,1,NO,65.7,Abierto
29011,Pozo 238-Pozo 226-32,Campo F,OIL,PAD-73,Pozo 238,32,Pozo 226,743.040890906025,742.653529722806,23.989588339057196,292.115506126904,2,NO,65.7,Abierto
29012,Pozo 238-Pozo 234-11,Campo F,OIL,PAD-73,Pozo 238,11,Pozo 234,1194.1121474910199,1193.0887654297699,-49.4269014898905,17.948332271803398,0,NO,65.7,Abierto
29013,Pozo 407-Pozo 12-30,Campo F,OIL,PAD-60,Pozo 407,30,Pozo 12,1052.88931454513,1052.38760682866,32.4997488720719,353.13381591587006,0,NO,65.8,Abierto
29014,Pozo 334-Pozo 254-6,Campo F,OIL,PAD-65,Pozo 334,6,Pozo 254,1480.17577153186,1479.0620285650198,57.4093223010927,271.834405688561,3,NO,65.8,Abierto
29015,Pozo 244-Pozo 87-36,Campo F,OIL,PAD-80,Pozo 244,36,Pozo 87,736.144227360249,735.019614982686,-40.6754110799306,90.91688242269649,3,NO,65.8,Cerrado
29016,Pozo 413-Pozo 358-25,Campo F,OIL,PAD-75,Pozo 413,25,Pozo 358,833.612997975728,833.574331325201,-8.02898186729999,85.6299417015036,1,NO,65.8,Cerrado
29017,Pozo 239-Pozo 226-21,Campo F,OIL,PAD-73,Pozo 239,21,Pozo 226,497.173839822835,493.68685513597603,58.780235369816104,261.511768731039,0,NO,65.9,Abierto
29018,Pozo 549-Pozo 377-27,Campo E,OIL,PAD-84,Pozo 549,27,Pozo 377,1447.16975460496,1447.14548177718,-8.38171911252311,268.05448676592096,4,NO,65.9,Abierto
29019,Pozo 527-Pozo 316-3,Campo E,OIL,PAD-69,Pozo 527,3,Pozo 316,1240.67376515929,1240.6417107983,-8.9183508553524,91.6918216780814,1,NO,66,Abierto
29020,Pozo 242-Pozo 250-3,Campo F,OIL,PAD-73,Pozo 242,3,Pozo 250,928.264747132666,928.0235278819971,-21.1606348374848,22.670261102947503,1,NO,66,Abierto
29021,Pozo 241-Pozo 10-3,Campo F,OIL,PAD-73,Pozo 241,3,Pozo 10,1533.45762159999,1533.20333420914,27.9251358651936,277.934015922999,2,NO,66.1,Abierto
29022,Pozo 26-Pozo 25-3,Campo B,OIL,PAD-13,Pozo 26,3,Pozo 25,1159.95801442555,1158.8116297003999,51.5577550051448,266.572656481529,0,NO,66.2,Abierto
29023,Pozo 27-Pozo 25-32,Campo B,OIL,PAD-13,Pozo 27,32,Pozo 25,1290.85459198968,1290.85455444281,-0.31134401059898603,267.20852682606096,0,NO,66.2,Abierto
29024,Pozo 238-Pozo 325-39,Campo F,OIL,PAD-73,Pozo 238,39,Pozo 325,962.539346796418,962.4259671998801,-14.773347306918302,86.7947695569512,2,NO,66.2,Abierto
29025,Pozo 357-Pozo 376-24,Campo F,OIL,PAD-81,Pozo 357,24,Pozo 376,1552.19660882065,1551.76370292814,36.656823499572,128.40558598495002,2,NO,66.2,Abierto
29026,Pozo 405-Pozo 227-29,Campo F,OIL,PAD-60,Pozo 405,29,Pozo 227,901.6189682906461,901.507731550413,14.1624127999898,167.878217044348,1,NO,66.2,Cerrado
29027,Pozo 411-Pozo 358-25,Campo F,OIL,PAD-75,Pozo 411,25,Pozo 358,1005.6642830853801,1005.0720362932401,-34.5087254904979,90.4365496123175,1,NO,66.2,Cerrado
29028,Pozo 481-Pozo 109-16,Campo C,GAS,PAD-23,Pozo 481,16,Pozo 109,1112.7270905906698,1112.71730511017,-4.66658791066129,271.412337194879,1,NO,66.4,Abierto
29029,Pozo 408-Pozo 12-12,Campo F,OIL,PAD-60,Pozo 408,12,Pozo 12,957.837678460362,957.8237401996199,5.167299908639049,344.092758745537,0,NO,66.4,Abierto
29030,Pozo 405-Pozo 240-6,Campo F,OIL,PAD-60,Pozo 405,6,Pozo 240,1021.91538596084,1020.90242658392,45.4894653580099,134.417850424471,3,NO,66.4,Abierto
29031,Pozo 240-Pozo 325-27,Campo F,OIL,PAD-73,Pozo 240,27,Pozo 325,1150.031791417,1150.0273172198802,-3.2079460495342498,122.976408755923,1,NO,66.4,Abierto
29032,Pozo 555-Pozo 341-38,Campo E,OIL,PAD-85,Pozo 555,38,Pozo 341,1106.73791055086,1105.99007952516,40.678577192552794,32.2162162302312,0,NO,66.4,Abierto
29033,Pozo 407-Pozo 12-29,Campo F,OIL,PAD-60,Pozo 407,29,Pozo 12,991.650365528846,991.117299593465,32.5107043917937,352.320908049363,0,NO,66.5,Abierto
29034,Pozo 325-Pozo 254-11,Campo F,OIL,PAD-61,Pozo 325,11,Pozo 254,1360.5310280066901,1360.49693467149,-9.63166228738282,86.138410655275,1,NO,66.5,Abierto
29035,Pozo 408-Pozo 12-14,Campo F,OIL,PAD-60,Pozo 408,14,Pozo 12,1080.40573493445,1080.39914326309,3.77403174672736,345.70413427209,0,NO,66.5,Cerrado
29036,Pozo 405-Pozo 12-31,Campo F,OIL,PAD-60,Pozo 405,31,Pozo 12,1030.63850387667,1030.22902942879,29.049485285512198,8.79310228351121,0,NO,66.6,Abierto
29037,Pozo 527-Pozo 316-2,Campo E,OIL,PAD-69,Pozo 527,2,Pozo 316,1241.8288684362599,1241.7993203246901,-8.56659342045895,90.90523893157291,1,NO,66.6,Abierto
29038,Pozo 550-Pozo 400-14,Campo E,OIL,PAD-84,Pozo 550,14,Pozo 400,1020.19140087886,1020.10629958324,-13.1769487267874,88.00299050088529,2,NO,66.6,Abierto
29039,Pozo 408-Pozo 227-10,Campo F,OIL,PAD-60,Pozo 408,10,Pozo 227,1007.11797314296,1007.0719559239699,-9.627430553065091,193.692283246672,1,NO,66.6,Cerrado
29040,Pozo 334-Pozo 254-8,Campo F,OIL,PAD-65,Pozo 334,8,Pozo 254,1475.7609975043201,1474.61886873015,58.049235481305,268.784636260171,3,NO,66.7,Abierto
29041,Pozo 242-Pozo 226-19,Campo F,OIL,PAD-73,Pozo 242,19,Pozo 226,1110.34829609203,1109.70603634727,37.7604492678883,267.376732276987,1,NO,66.7,Abierto
29042,Pozo 245-Pozo 230-7,Campo F,OIL,PAD-80,Pozo 245,7,Pozo 230,286.154632249827,279.584079154201,60.9689776979325,142.492201078656,0,NO,66.7,Cerrado
29043,Pozo 409-Pozo 358-21,Campo F,OIL,PAD-75,Pozo 409,21,Pozo 358,1154.7320726852802,1154.71357758297,-6.53555151314867,89.431779175169,1,NO,66.8,Cerrado
29044,Pozo 325-Pozo 255-22,Campo F,OIL,PAD-61,Pozo 325,22,Pozo 255,1027.66175408604,1027.5445214904,-15.522150825699502,91.328350560178,1,NO,66.9,Abierto
29045,Pozo 327-Pozo 254-4,Campo F,OIL,PAD-65,Pozo 327,4,Pozo 254,1153.57161841887,1152.50940789576,49.4928634582656,273.742558365949,3,NO,66.9,Abierto
29046,Pozo 240-Pozo 10-5,Campo F,OIL,PAD-73,Pozo 240,5,Pozo 10,1396.6236617270301,1396.54665129113,-14.6663991263349,288.095943821486,2,NO,66.9,Abierto
29047,Pozo 412-Pozo 357-5,Campo F,OIL,PAD-75,Pozo 412,5,Pozo 357,954.283604105189,952.665366294953,-55.5508499133265,90.3740402944297,1,NO,66.9,Abierto
29048,Pozo 327-Pozo 254-5,Campo F,OIL,PAD-65,Pozo 327,5,Pozo 254,1149.63252807385,1148.5226710327302,50.503700154791204,269.7633806318,2,NO,67,Abierto
29049,Pozo 327-Pozo 254-6,Campo F,OIL,PAD-65,Pozo 327,6,Pozo 254,1148.98158217268,1147.8223181738,51.6004076937242,269.821840919938,3,NO,67,Abierto
29050,Pozo 35-Pozo 25-2,Campo B,OIL,PAD-7,Pozo 35,2,Pozo 25,408.77394802493995,408.767603224898,2.27752885136078,273.964849266827,0,NO,67.2,Cerrado
29051,Pozo 128-Pozo 118-3,Campo C,GAS,PAD-25,Pozo 128,3,Pozo 118,546.9178789454489,546.087128199727,-30.1332826748716,202.590650733198,0,NO,67.3,Cerrado
29052,Pozo 540-Pozo 365-2,Campo F,OIL,PAD-77,Pozo 540,2,Pozo 365,670.3299771435,670.064513993931,-18.8633333025268,92.25810598186821,1,NO,67.3,Cerrado
29053,Pozo 240-Pozo 10-3,Campo F,OIL,PAD-73,Pozo 240,3,Pozo 10,1363.40382121117,1363.33345162063,-13.8520534723411,281.595992539588,3,NO,67.4,Abierto
29054,Pozo 239-Pozo 227-20,Campo F,OIL,PAD-73,Pozo 239,20,Pozo 227,397.62251941761497,397.107989898089,20.221580232789602,239.471858063366,0,NO,67.4,Cerrado
29055,Pozo 245-Pozo 231-8,Campo F,OIL,PAD-80,Pozo 245,8,Pozo 231,517.124452142937,515.852608794609,36.2461722658995,15.7736065209441,0,NO,67.5,Cerrado
29056,Pozo 411-Pozo 358-26,Campo F,OIL,PAD-75,Pozo 411,26,Pozo 358,1011.01279190335,1010.4557069687199,-33.5578552135725,91.41138219013979,1,NO,67.6,Cerrado
29057,Pozo 240-Pozo 228-7,Campo F,OIL,PAD-73,Pozo 240,7,Pozo 228,1325.88994256437,1325.53430290031,30.707517449731697,197.299527469861,0,NO,67.7,Abierto
29058,Pozo 413-Pozo 358-26,Campo F,OIL,PAD-75,Pozo 413,26,Pozo 358,842.73105089696,842.702326759593,-6.95791778201146,86.8527180749436,1,NO,67.7,Cerrado
29059,Pozo 239-Pozo 87-6,Campo F,OIL,PAD-73,Pozo 239,6,Pozo 87,926.4097751799741,926.2405721880169,17.705196463874397,297.778852884355,0,NO,67.8,Abierto
29060,Pozo 523-Pozo 245-42,Campo F,OIL,PAD-62,Pozo 523,42,Pozo 245,588.641600314531,588.571824475066,-9.06317024805002,90.3585447465679,0,NO,67.8,Cerrado
29061,Pozo 358-Pozo 353-21,Campo F,OIL,PAD-81,Pozo 358,21,Pozo 353,1391.33092751485,1390.7012048515899,41.8558082429617,292.51067185654597,0,NO,67.9,Abierto
29062,Pozo 356-Pozo 353-22,Campo F,OIL,PAD-81,Pozo 356,22,Pozo 353,1308.1932749176801,1308.19282878455,-1.08039646624047,295.404333529591,0,NO,67.9,Abierto
29063,Pozo 30-Pozo 26-60,Campo B,OIL,PAD-6,Pozo 30,60,Pozo 26,1520.40720436837,1520.3782973620998,9.37550028447776,269.443959976648,2,NO,68,Abierto
29064,Pozo 29-Pozo 25-32,Campo B,OIL,PAD-13,Pozo 29,32,Pozo 25,1449.22997071414,1448.22461038724,53.972084310585096,266.348218219373,0,NO,68,Abierto
29065,Pozo 240-Pozo 228-8,Campo F,OIL,PAD-73,Pozo 240,8,Pozo 228,1247.2672864594301,1246.8823566072099,30.985039188280002,197.945700716003,0,NO,68,Abierto
29066,Pozo 241-Pozo 87-6,Campo F,OIL,PAD-73,Pozo 241,6,Pozo 87,1302.67844141494,1302.55500710237,17.932517943645898,289.201933652774,1,NO,68.1,Abierto
29067,Pozo 311-Pozo 305-16,Campo F,OIL,PAD-74,Pozo 311,16,Pozo 305,732.196123448802,731.812639591686,23.6943817666251,89.1530270477099,2,NO,68.1,Abierto
29068,Pozo 412-Pozo 357-3,Campo F,OIL,PAD-75,Pozo 412,3,Pozo 357,949.395078178191,947.858645308538,-53.99076757035979,92.45362486566609,1,NO,68.1,Abierto
29069,Pozo 240-Pozo 10-1,Campo F,OIL,PAD-73,Pozo 240,1,Pozo 10,1342.29472596524,1342.23551432489,-12.607753134535802,274.875314593537,3,NO,68.2,Abierto
29070,Pozo 239-Pozo 250-6,Campo F,OIL,PAD-73,Pozo 239,6,Pozo 250,1279.04662008038,1279.02640966268,7.1902520429121,47.8296297413283,1,NO,68.2,Abierto
29071,Pozo 246-Pozo 225-26,Campo F,OIL,PAD-80,Pozo 246,26,Pozo 225,452.476900336941,450.38684664444196,43.4400012454202,86.64943893979971,0,NO,68.2,Cerrado
29072,Pozo 411-Pozo 351-35,Campo F,OIL,PAD-75,Pozo 411,35,Pozo 351,788.090922381775,788.031662398234,9.66441919791805,295.560974219053,0,NO,68.3,Abierto
29073,Pozo 240-Pozo 87-4,Campo F,OIL,PAD-73,Pozo 240,4,Pozo 87,1082.94678585311,1082.69170014767,-23.5036895175526,287.821636138879,1,NO,68.6,Abierto
29074,Pozo 410-Pozo 356-23,Campo F,OIL,PAD-75,Pozo 410,23,Pozo 356,981.736307447177,981.224182946873,31.706153350084602,84.7426467199905,0,NO,68.6,Cerrado
29075,Pozo 239-Pozo 83-22,Campo F,OIL,PAD-73,Pozo 239,22,Pozo 83,791.935666063441,789.314808554407,64.3757111033778,267.572473047204,2,NO,68.8,Abierto
29076,Pozo 240-Pozo 234-13,Campo F,OIL,PAD-73,Pozo 240,13,Pozo 234,1553.6990191249,1553.4153879169698,29.6862697630799,165.576433620724,0,NO,68.8,Abierto
29077,Pozo 242-Pozo 83-18,Campo F,OIL,PAD-73,Pozo 242,18,Pozo 83,1419.1050679834698,1418.36340136693,45.8743461990088,263.351761037328,3,NO,68.8,Cerrado
29078,Pozo 555-Pozo 342-12,Campo E,OIL,PAD-85,Pozo 555,12,Pozo 342,745.440335962169,745.2499344117401,16.8472472139492,89.48366848898209,0,NO,68.8,Cerrado
29079,Pozo 412-Pozo 357-25,Campo F,OIL,PAD-75,Pozo 412,25,Pozo 357,1151.7563970358801,1150.98311715039,-42.1978926943516,122.834551630045,0,NO,68.9,Abierto
29080,Pozo 334-Pozo 281-14,Campo F,OIL,PAD-65,Pozo 334,14,Pozo 281,1256.6500053553,1256.62102718087,-8.53404982210486,87.4448645036476,1,NO,69,Cerrado
29081,Pozo 241-Pozo 10-1,Campo F,OIL,PAD-73,Pozo 241,1,Pozo 10,1510.96582785263,1510.6898291171801,28.8785931149409,271.986063765988,2,NO,69.2,Abierto
29082,Pozo 243-Pozo 382-8,Campo F,OIL,PAD-80,Pozo 243,8,Pozo 382,628.679621269387,627.6363165582,36.2038718464641,268.650999882466,0,NO,69.3,Cerrado
29083,Pozo 245-Pozo 233-16,Campo F,OIL,PAD-80,Pozo 245,16,Pozo 233,169.04397035611998,162.700148092925,45.8751100739937,263.285042094341,0,NO,69.3,Cerrado
29084,Pozo 404-Pozo 307-30,Campo E,OIL,PAD-74,Pozo 404,30,Pozo 307,1441.78463416752,1441.72865589519,12.704884580773498,103.157429066543,2,NO,69.4,Abierto
29085,Pozo 295-Pozo 279-19,Campo F,OIL,PAD-65,Pozo 295,19,Pozo 279,1227.89475546996,1227.8591599644901,-9.34953485128608,91.33472943289921,3,NO,69.5,Abierto
29086,Pozo 335-Pozo 279-19,Campo F,OIL,PAD-65,Pozo 335,19,Pozo 279,1552.82042605207,1552.73009381569,-16.7490693363251,90.74579652563361,3,NO,69.6,Abierto
29087,Pozo 241-Pozo 250-6,Campo F,OIL,PAD-73,Pozo 241,6,Pozo 250,1010.19299673381,1010.1657637502199,7.41757352268359,32.1374103238412,1,NO,69.7,Abierto
29088,Pozo 319-Pozo 313-17,Campo F,OIL,PAD-69,Pozo 319,17,Pozo 313,1318.6970247133302,1318.4686367924498,24.541735522505398,157.540047986311,0,NO,69.8,Abierto
29089,Pozo 414-Pozo 357-30,Campo F,OIL,PAD-75,Pozo 414,30,Pozo 357,1025.27834335112,1025.27233787785,-3.50920607800298,131.40130260923002,0,NO,69.8,Abierto
29090,Pozo 409-Pozo 351-22,Campo F,OIL,PAD-75,Pozo 409,22,Pozo 351,551.76266477674,550.040557144718,43.5594276530005,273.695646606501,0,NO,69.8,Cerrado
29091,Pozo 72-Pozo 19-20,Campo B,OIL,PAD-4,Pozo 72,20,Pozo 19,1261.99355606798,1261.9146640126,-14.1108577715976,139.214019647105,0,NO,69.9,Abierto
29092,Pozo 311-Pozo 305-11,Campo F,OIL,PAD-74,Pozo 311,11,Pozo 305,760.793227688167,760.52349264972,20.2571573536583,87.8865251954703,2,NO,69.9,Abierto
29093,Pozo 413-Pozo 358-27,Campo F,OIL,PAD-75,Pozo 413,27,Pozo 358,844.644068422611,844.620180343585,-6.35242299214905,88.0176221006068,1,NO,69.9,Cerrado
29094,Pozo 319-Pozo 313-16,Campo F,OIL,PAD-69,Pozo 319,16,Pozo 313,1259.7229187298801,1259.52151487312,22.525220200292,156.56227691804,0,NO,70,Abierto
29095,Pozo 368-Pozo 237-20,Campo F,OIL,PAD-82,Pozo 368,20,Pozo 237,896.829442660847,896.5904146233279,20.7045316038429,272.505540550916,0,NO,70,Cerrado
29096,Pozo 358-Pozo 353-20,Campo F,OIL,PAD-81,Pozo 358,20,Pozo 353,1366.81487857587,1366.1591537822,42.332952099474795,289.345334648213,0,NO,70.2,Abierto
29097,Pozo 481-Pozo 109-21,Campo C,GAS,PAD-23,Pozo 481,21,Pozo 109,1025.8403450613198,1025.82998306958,-4.610790712947611,269.19581270958304,1,NO,70.3,Abierto
29098,Pozo 239-Pozo 87-4,Campo F,OIL,PAD-73,Pozo 239,4,Pozo 87,868.200142252173,867.913250709512,22.317621950859102,288.267427301369,0,NO,70.3,Abierto
29099,Pozo 33-Pozo 57-2,Campo B,OIL,PAD-6,Pozo 33,2,Pozo 57,731.479309913518,729.722006605352,-50.673206997531395,91.5458868294015,0,NO,70.3,Cerrado
29100,Pozo 413-Pozo 351-27,Campo F,OIL,PAD-75,Pozo 413,27,Pozo 351,854.144203212338,852.932811368349,45.47459920135079,269.36893115539,1,NO,70.3,Cerrado
29101,Pozo 246-Pozo 14-20,Campo F,OIL,PAD-80,Pozo 246,20,Pozo 14,645.209507422472,644.881362311035,-20.5751552172073,38.5932414852151,0,NO,70.5,Cerrado
29102,Pozo 355-Pozo 376-13,Campo F,OIL,PAD-81,Pozo 355,13,Pozo 376,1416.54820149216,1416.420845123,-18.994647975886398,105.780982275678,2,NO,70.6,Abierto
29103,Pozo 557-Pozo 344-15,Campo E,OIL,PAD-85,Pozo 557,15,Pozo 344,474.346976185034,473.110617899062,34.225678182518,253.561179477597,0,NO,70.6,Cerrado
29104,Pozo 30-Pozo 60-16,Campo B,OIL,PAD-6,Pozo 30,16,Pozo 60,1458.98794101639,1458.9873498255402,1.31342312017613,1.69885801293733,0,NO,70.7,Abierto
29105,Pozo 319-Pozo 313-14,Campo F,OIL,PAD-69,Pozo 319,14,Pozo 313,1139.8733652533801,1139.70443136629,19.6239124054422,154.729923881324,0,NO,70.7,Abierto
29106,Pozo 30-Pozo 60-13,Campo B,OIL,PAD-6,Pozo 30,13,Pozo 60,1279.4878626033599,1279.48753616733,0.9139703284681671,2.24013463373873,0,NO,70.9,Abierto
29107,Pozo 551-Pozo 400-8,Campo E,OIL,PAD-84,Pozo 551,8,Pozo 400,863.760784719154,863.302876279074,28.121824743898696,87.6137580961585,1,NO,70.9,Abierto
29108,Pozo 369-Pozo 255-9,Campo F,OIL,PAD-82,Pozo 369,9,Pozo 255,157.29800461913,145.860687385809,58.8839717792457,262.508342810861,0,NO,71.1,Cerrado
29109,Pozo 171-Pozo 60-60,Campo D,OIL,PAD-48,Pozo 171,60,Pozo 60,389.84699029834997,389.838666815311,2.54748902696565,100.44666069616899,0,NO,71.2,Cerrado
29110,Pozo 23-Pozo 86-16,Campo B,OIL,PAD-10,Pozo 23,16,Pozo 86,884.886956623165,884.880793886212,3.30251617927706,63.901457308244,0,NO,71.4,Cerrado
29111,Pozo 30-Pozo 60-6,Campo B,OIL,PAD-6,Pozo 30,6,Pozo 60,861.3053127346809,861.2873357540041,5.5648014120602,4.30953692226174,0,NO,71.5,Abierto
29112,Pozo 30-Pozo 26-59,Campo B,OIL,PAD-6,Pozo 30,59,Pozo 26,1519.42687874486,1519.3983015934198,9.31885011105623,269.443693651188,2,NO,71.7,Abierto
29113,Pozo 239-Pozo 20-6,Campo F,OIL,PAD-73,Pozo 239,6,Pozo 20,646.794020351094,645.586182005914,39.5093199759044,26.8004687371701,0,NO,71.7,Abierto
29114,Pozo 517-Pozo 180-3,Campo D,OIL,PAD-54,Pozo 517,3,Pozo 180,519.662699839991,517.51023535622,-47.2491048226111,251.86856859368697,1,NO,71.7,Cerrado
29115,Pozo 311-Pozo 305-2,Campo F,OIL,PAD-74,Pozo 311,2,Pozo 305,767.581435141395,767.4079419143559,16.3190153041391,75.6952996409197,2,NO,71.8,Abierto
29116,Pozo 357-Pozo 261-16,Campo F,OIL,PAD-81,Pozo 357,16,Pozo 261,1542.2712248161,1542.2266220695199,11.7293254618316,102.20369678336999,3,NO,71.8,Abierto
29117,Pozo 411-Pozo 358-28,Campo F,OIL,PAD-75,Pozo 411,28,Pozo 358,1023.9682165988601,1023.2838111047198,-37.43194538960321,88.8564376427381,1,NO,71.8,Cerrado
29118,Pozo 357-Pozo 261-17,Campo F,OIL,PAD-81,Pozo 357,17,Pozo 261,1564.73104571781,1564.65630241485,15.2938139997259,105.033070609993,3,NO,71.9,Abierto
29119,Pozo 320-Pozo 313-11,Campo F,OIL,PAD-69,Pozo 320,11,Pozo 313,944.17303759364,943.9675857954641,-19.6957326922179,158.929697291448,0,NO,72,Abierto
29120,Pozo 357-Pozo 376-14,Campo F,OIL,PAD-81,Pozo 357,14,Pozo 376,1213.4339602830198,1213.39636111195,9.55231953003067,97.8019179416453,1,NO,72.1,Abierto
29121,Pozo 409-Pozo 351-23,Campo F,OIL,PAD-75,Pozo 409,23,Pozo 351,554.439071942658,552.7472850885599,43.2795947746954,271.89969409012997,1,NO,72.1,Cerrado
29122,Pozo 405-Pozo 84-36,Campo F,OIL,PAD-60,Pozo 405,36,Pozo 84,516.928885927724,516.7148714728891,14.873288312757198,192.49786868082901,0,NO,72.2,Cerrado
29123,Pozo 555-Pozo 342-13,Campo E,OIL,PAD-85,Pozo 555,13,Pozo 342,749.607984366286,749.3857671714251,18.251087271185,84.8961138343217,0,NO,72.2,Cerrado
29124,Pozo 306-Pozo 279-31,Campo F,OIL,PAD-68,Pozo 306,31,Pozo 279,492.66381713593904,492.37196548440903,16.9553625727612,301.12666138086104,0,NO,72.3,Cerrado
29125,Pozo 238-Pozo 325-10,Campo F,OIL,PAD-73,Pozo 238,10,Pozo 325,967.417189404619,966.495731705776,-42.2139662913768,88.3463567283273,0,NO,72.4,Abierto
29126,Pozo 411-Pozo 356-7,Campo F,OIL,PAD-75,Pozo 411,7,Pozo 356,907.759609002555,907.752585677474,3.5708447642114103,108.852192490727,0,NO,72.5,Abierto
29127,Pozo 129-Pozo 118-2,Campo C,GAS,PAD-25,Pozo 129,2,Pozo 118,934.473974930797,934.456505562363,5.71393342114833,206.111229907154,0,NO,72.5,Cerrado
29128,Pozo 311-Pozo 307-15,Campo F,OIL,PAD-74,Pozo 311,15,Pozo 307,1055.5269252374699,1055.2748235458,23.0680881662074,94.557117696741,3,NO,72.6,Abierto
29129,Pozo 311-Pozo 307-16,Campo F,OIL,PAD-74,Pozo 311,16,Pozo 307,1052.73116259085,1052.49329559703,22.3777437017811,90.22438388259421,3,NO,72.6,Abierto
29130,Pozo 369-Pozo 255-8,Campo F,OIL,PAD-82,Pozo 369,8,Pozo 255,163.157232623147,151.919653200908,59.503794236667005,286.821906377752,0,NO,72.6,Cerrado
29131,Pozo 319-Pozo 310-31,Campo F,OIL,PAD-69,Pozo 319,31,Pozo 310,1231.14145226861,1231.08985414781,-11.2714909563319,92.29078877670722,0,NO,72.7,Abierto
29132,Pozo 324-Pozo 310-27,Campo E,OIL,PAD-69,Pozo 324,27,Pozo 310,1483.23353861871,1483.10136014269,-19.8011521450471,119.904428191495,0,NO,72.7,Abierto
29133,Pozo 311-Pozo 307-18,Campo F,OIL,PAD-74,Pozo 311,18,Pozo 307,1056.7202618811698,1056.50980825585,21.088786816164802,94.5690857056235,3,NO,72.7,Abierto
29134,Pozo 413-Pozo 356-8,Campo F,OIL,PAD-75,Pozo 413,8,Pozo 356,782.087357234976,780.7495465781261,45.7250463623536,114.075910825386,0,NO,72.7,Abierto
29135,Pozo 238-Pozo 82-31,Campo F,OIL,PAD-73,Pozo 238,31,Pozo 82,1340.23880609752,1339.64605467971,39.85606040261921,284.30163708948896,1,NO,72.8,Abierto
29136,Pozo 319-Pozo 310-33,Campo F,OIL,PAD-69,Pozo 319,33,Pozo 310,1228.37630513011,1228.2687474101301,-16.2551881143767,90.7041113711413,0,NO,72.9,Abierto
29137,Pozo 129-Pozo 92-27,Campo C,GAS,PAD-25,Pozo 129,27,Pozo 92,987.873652496776,987.865241414226,4.07653074728114,214.99298682282398,0,NO,72.9,Cerrado
29138,Pozo 319-Pozo 313-10,Campo F,OIL,PAD-69,Pozo 319,10,Pozo 313,923.363781885082,923.268609709566,13.2569989848998,147.605858304756,0,NO,73,Abierto
29139,Pozo 245-Pozo 233-32,Campo F,OIL,PAD-80,Pozo 245,32,Pozo 233,166.425773612878,158.268748867476,51.463980166412,275.175789896804,0,NO,73.1,Cerrado
29140,Pozo 319-Pozo 310-29,Campo F,OIL,PAD-69,Pozo 319,29,Pozo 310,1211.57207226894,1211.54124192257,-8.64322988045523,93.94699772957621,0,NO,73.2,Abierto
29141,Pozo 550-Pozo 400-4,Campo E,OIL,PAD-84,Pozo 550,4,Pozo 400,1048.64517298713,1048.58610458124,-11.130144130438099,91.1859401175287,2,NO,73.2,Abierto
29142,Pozo 327-Pozo 255-6,Campo F,OIL,PAD-65,Pozo 327,6,Pozo 255,1458.8825366832,1458.2702307110098,42.263341813923,271.33867682717397,4,NO,73.3,Abierto
29143,Pozo 240-Pozo 18-5,Campo F,OIL,PAD-73,Pozo 240,5,Pozo 18,599.962781454487,599.958962629431,2.1406286978131,340.411214556581,0,NO,73.6,Abierto
29144,Pozo 311-Pozo 307-8,Campo F,OIL,PAD-74,Pozo 311,8,Pozo 307,1069.8060938077401,1069.6596684181,17.6994945651331,98.50779880695922,2,NO,73.6,Abierto
29145,Pozo 409-Pozo 356-8,Campo F,OIL,PAD-75,Pozo 409,8,Pozo 356,1010.85983542465,1010.3462953399401,32.2175475107133,89.9915496551174,0,NO,73.6,Abierto
29146,Pozo 554-Pozo 341-33,Campo E,OIL,PAD-85,Pozo 554,33,Pozo 341,1557.45694910183,1557.3900818223499,-14.4319557563799,15.2886309153107,0,NO,73.6,Abierto
29147,Pozo 310-Pozo 331-16,Campo F,OIL,PAD-72,Pozo 310,16,Pozo 331,709.105988827684,708.7612715063001,22.107994121156896,73.7980707843566,0,NO,73.6,Cerrado
29148,Pozo 238-Pozo 82-26,Campo F,OIL,PAD-73,Pozo 238,26,Pozo 82,1496.5639359109198,1496.36046793332,24.6772015347546,298.994264930365,0,NO,73.8,Abierto
29149,Pozo 238-Pozo 82-28,Campo F,OIL,PAD-73,Pozo 238,28,Pozo 82,1422.1476891892098,1421.71672146972,35.008766896233695,293.538959926222,1,NO,73.8,Abierto
29150,Pozo 238-Pozo 82-34,Campo F,OIL,PAD-73,Pozo 238,34,Pozo 82,1303.695721051,1302.95301035796,43.99983961126821,274.138358784608,4,NO,73.8,Abierto
29151,Pozo 548-Pozo 210-4,Campo E,OIL,PAD-84,Pozo 548,4,Pozo 210,561.289027794881,560.219978707202,34.6258311124124,344.421536519188,0,NO,73.8,Cerrado
29152,Pozo 550-Pozo 400-2,Campo E,OIL,PAD-84,Pozo 550,2,Pozo 400,1039.6078982582499,1039.56125517025,-9.847785020031552,87.69961124046681,2,NO,74,Abierto
